,Unnamed: 0,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
1157,1348,2016-06-27,NKE,"$15,001 - $50,000",2020-04-14,32500.5,0.6856812921480311,1387.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
1158,1349,2017-04-04,CVX,"$15,001 - $50,000",2020-04-14,8000.5,-0.2213326177177761,1106.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1159,1350,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE,Technology
1160,1351,2020-03-20,NWSA,"$1,001 - $15,000",2020-04-14,32500.5,0.0432371806935728,25.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1161,1352,2018-05-22,PEP,"$1,001 - $15,000",2020-04-14,75000.5,0.3849694133275818,693.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
1162,1353,2020-03-23,BAC,"$1,001 - $15,000",2020-04-14,75000.5,0.3124999802196974,22.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
1163,1354,2020-03-09,BRK-B,"$1,001 - $15,000",2020-04-14,175000.5,-0.0009838059162352,36.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
1164,1355,2020-03-23,BAC,"$1,001 - $15,000",2020-04-14,75000.5,0.3124999802196974,22.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
1165,1356,2020-02-26,DIS,"$15,001 - $50,000",2020-04-14,32500.5,-0.1404831529289119,48.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1166,1357,2019-11-12,LGF-B,"$15,001 - $50,000",2020-04-14,75000.5,-0.2841409631480495,154.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1167,1358,2017-02-08,ORCL,"$15,001 - $50,000",2020-04-14,32500.5,0.3493253218972485,1161.0,sen,Republican,"David A Perdue , Jr",SE,Technology
1168,1359,2017-12-26,MDLZ,"$15,001 - $50,000",2020-04-14,32500.5,0.2554122667034021,840.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
1169,1360,2020-04-01,MU,"$1,001 - $15,000",2020-04-14,32500.5,0.1937828944726001,13.0,sen,Republican,"David A Perdue , Jr",SE,Technology
1170,1361,2020-03-20,M,"$1,001 - $15,000",2020-04-14,32500.5,0.0299003038054694,25.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
1171,1362,2017-04-04,CVX,"$15,001 - $50,000",2020-04-14,8000.5,-0.2213326177177761,1106.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1172,1363,2020-03-19,GOOG,"$1,001 - $15,000",2020-04-14,32500.5,0.1380268235298238,26.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1173,1364,2020-03-17,FHB,"$1,001 - $15,000",2020-04-14,8000.5,-0.1863890287837209,28.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
1174,1365,2019-03-26,BKNG,"$15,001 - $50,000",2020-04-14,32500.5,-0.180595494328972,385.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
1175,1366,2020-02-26,DIS,"$15,001 - $50,000",2020-04-14,32500.5,-0.1404831529289119,48.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1176,1367,2020-03-10,FOXA,"$1,001 - $15,000",2020-04-14,32500.5,-0.0893163973533261,35.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1177,1368,2020-03-17,HUN,"$1,001 - $15,000",2020-04-14,32500.5,0.0910298915745188,28.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
1178,1369,2020-03-23,NWS,"$1,001 - $15,000",2020-04-14,8000.5,0.1879606472285042,22.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1179,1371,2020-03-20,MSM,"$1,001 - $15,000",2020-04-14,32500.5,0.2472424819302035,25.0,sen,Republican,"David A Perdue , Jr",SE,Industrials
1180,1372,2020-03-20,SYY,"$1,001 - $15,000",2020-04-14,32500.5,0.3676761163468569,25.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
1181,1373,2018-10-24,PG,"$1,001 - $15,000",2020-04-14,75000.5,0.3521126796598344,538.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
1182,1374,2020-03-10,EAF,"$1,001 - $15,000",2020-04-14,8000.5,0.0723683843156963,35.0,sen,Republican,"David A Perdue , Jr",SE,Industrials
1183,1375,2019-12-31,BAH,"$15,001 - $50,000",2020-04-14,32500.5,0.0664980112410493,105.0,sen,Republican,"David A Perdue , Jr",SE,Industrials
1184,1376,2017-12-26,GOOGL,"$15,001 - $50,000",2020-04-14,32500.5,0.1870619781861944,840.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1185,1377,2016-01-20,MO,"$1,001 - $15,000",2020-04-14,8000.5,-0.2638937778168892,1546.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
1186,1378,2017-12-04,AMZN,"$15,001 - $50,000",2020-04-14,75000.5,1.0135986301685442,862.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
1187,1379,2020-03-26,NFLX,"$15,001 - $50,000",2020-04-14,32500.5,0.1392875807014629,19.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
1188,1380,2016-01-20,V,"$1,001 - $15,000",2020-04-14,32500.5,1.4705715105154062,1546.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
1189,1381,2019-12-31,KMI,"$1,001 - $15,000",2020-04-15,8000.5,-0.3221539759209174,106.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1190,1382,2017-08-09,EMR,"$15,001 - $50,000",2020-04-14,8000.5,-0.1589204946664138,979.0,sen,Republican,"David A Perdue , Jr",SE,Industrials
1191,1383,2016-05-05,HON,"$15,001 - $50,000",2020-04-14,32500.5,0.2978914366647436,1440.0,sen,Republican,"David A Perdue , Jr",SE,Industrials
1192,1384,2016-11-18,EXR,"$15,001 - $50,000",2020-04-14,32500.5,0.3541991491296483,1243.0,sen,Republican,"David A Perdue , Jr",SE,Real Estate
1193,1385,2017-10-30,COST,"$1,001 - $15,000",2020-04-14,32500.5,0.9605568434428012,897.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
1194,1386,2020-03-26,DOW,"$1,001 - $15,000",2020-04-14,32500.5,0.191711542055366,19.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
1195,1387,2019-12-17,PAA,"$1,001 - $15,000",2020-04-15,32500.5,-0.6421866482229956,120.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1196,1388,2019-09-18,ET,"$1,001 - $15,000",2020-04-15,32500.5,-0.5637037135936596,210.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1197,1389,2019-03-19,MPLX,"$1,001 - $15,000",2020-04-15,32500.5,-0.6162481430819194,393.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1198,1390,2019-12-09,TRGP,"$1,001 - $15,000",2020-04-15,8000.5,-0.7804341878227398,128.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1199,1391,2020-03-26,WMB,"$1,001 - $15,000",2020-04-15,32500.5,0.17964908532929,20.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1200,1392,2018-09-20,SHLX,"$1,001 - $15,000",2020-04-15,8000.5,-0.5081892336328571,573.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1201,1393,2020-04-07,PBA,"$1,001 - $15,000",2020-04-15,8000.5,-0.0248857164970928,8.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1202,1394,2020-04-06,ENB,"$1,001 - $15,000",2020-04-15,8000.5,-0.0094240998729033,9.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1203,1395,2019-06-25,OKE,"$1,001 - $15,000",2020-04-15,8000.5,-0.5891786668776795,295.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1204,1396,2020-04-06,TRP,"$1,001 - $15,000",2020-04-15,8000.5,0.0251390667171445,9.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1205,1397,2020-03-26,LNG,"$1,001 - $15,000",2020-04-15,32500.5,0.142281061435082,20.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1206,1398,2018-09-18,EPD,"$1,001 - $15,000",2020-04-15,75000.5,-0.4632152622188545,575.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1207,1399,2019-12-31,KMI,"$1,001 - $15,000",2020-04-15,8000.5,-0.3221539759209174,106.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1208,1401,2018-02-09,SUN,"$1,001 - $15,000",2020-04-15,8000.5,-0.3604963148898305,796.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1209,1402,2020-02-21,PSXP,"$1,001 - $15,000",2020-04-15,8000.5,-0.3699421572321713,54.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1210,1403,2020-03-20,PAGP,"$1,001 - $15,000",2020-04-15,8000.5,0.1202003830618519,26.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1211,1404,2018-09-24,MMP,"$1,001 - $15,000",2020-04-15,32500.5,-0.4467399513328468,569.0,sen,Republican,"David A Perdue , Jr",SE,Energy
1212,1405,2018-04-24,C,"$1,001 - $15,000",2020-04-16,8000.5,-0.4137731648199713,723.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
1213,1406,2018-04-24,GIS,"$1,001 - $15,000",2020-04-16,8000.5,0.3678160939304528,723.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
1214,1407,2018-10-24,CAT,"$1,001 - $15,000",2020-04-16,8000.5,0.0078334067251138,540.0,sen,Republican,"David A Perdue , Jr",SE,Industrials
1215,1408,2015-08-13,RL,"$50,001 - $100,000",2016-08-19,175000.5,-0.0712763282896763,372.0,sen,Republican,John Hoeven,MW,Consumer Cyclical
1216,1409,2015-08-13,JCI,"$100,001 - $250,000",2016-08-22,175000.5,0.1833465916371766,375.0,sen,Republican,John Hoeven,MW,Industrials
1217,1410,2015-03-20,MDU,"$100,001 - $250,000",2016-11-23,175000.5,0.2642368581076913,614.0,sen,Republican,John Hoeven,MW,Basic Materials
1218,1411,2016-04-22,VLO,"$100,001 - $250,000",2016-12-16,175000.5,0.1103853386063859,238.0,sen,Republican,John Hoeven,MW,Energy
1219,1412,2015-03-03,CAT,"$100,001 - $250,000",2016-12-16,175000.5,0.1175761217255031,654.0,sen,Republican,John Hoeven,MW,Industrials
1220,1414,2016-11-23,AMGN,"$50,001 - $100,000",2017-01-20,75000.5,0.0664690027634789,58.0,sen,Republican,John Hoeven,MW,Healthcare
1221,1415,2015-02-25,ABBV,"$100,001 - $250,000",2017-01-20,175000.5,0.0087430320576164,695.0,sen,Republican,John Hoeven,MW,Healthcare
1222,1416,2016-11-25,PFE,"$50,001 - $100,000",2017-01-20,75000.5,0.0025244457752295,56.0,sen,Republican,John Hoeven,MW,Healthcare
1223,1417,2016-08-22,BMY,"$50,001 - $100,000",2017-01-20,75000.5,-0.1692541185181284,151.0,sen,Republican,John Hoeven,MW,Healthcare
1224,1418,2016-01-28,MRK,"$50,001 - $100,000",2017-01-25,75000.5,0.2414634721080122,363.0,sen,Republican,John Hoeven,MW,Healthcare
1225,1419,2017-02-15,KSS,"$50,001 - $100,000",2017-04-20,75000.5,-0.0487748010971372,64.0,sen,Republican,John Hoeven,MW,Consumer Cyclical
1226,1420,2017-01-04,SPG,"$100,001 - $250,000",2017-04-20,175000.5,-0.0507931660718739,106.0,sen,Republican,John Hoeven,MW,Real Estate
1227,1421,2017-04-24,IBM,"$50,001 - $100,000",2017-09-21,32500.5,-0.0963608826307749,150.0,sen,Republican,John Hoeven,MW,Technology
1228,1422,2017-03-02,QCOM,"$100,001 - $250,000",2017-09-21,175000.5,-0.0769913115987845,203.0,sen,Republican,John Hoeven,MW,Technology
1229,1423,2017-03-02,NGG,"$100,001 - $250,000",2017-09-21,175000.5,-0.0209683444009974,203.0,sen,Republican,John Hoeven,MW,Utilities
1230,1425,2017-04-21,GIS,"$100,001 - $250,000",2018-05-23,75000.5,-0.2674519097373766,397.0,sen,Republican,John Hoeven,MW,Consumer Defensive
1231,1426,2017-01-20,T,"$50,001 - $100,000",2018-05-23,75000.5,-0.2200240956337684,488.0,sen,Republican,John Hoeven,MW,Communication Services
1232,1429,2016-06-28,IVZ,"$50,001 - $100,000",2018-12-27,32500.5,-0.3034598064235909,912.0,sen,Republican,John Hoeven,MW,Financial Services
1233,1430,2018-06-27,T,"$50,001 - $100,000",2018-12-27,32500.5,-0.1105845195003048,183.0,sen,Republican,John Hoeven,MW,Communication Services
1234,1431,2018-09-19,FDX,"$50,001 - $100,000",2018-12-27,32500.5,-0.337038862667383,99.0,sen,Republican,John Hoeven,MW,Industrials
1235,1432,2015-08-13,TAP,"$100,001 - $250,000",2018-12-27,175000.5,-0.2105557281869046,1232.0,sen,Republican,John Hoeven,MW,Consumer Defensive
1236,1433,2018-03-27,UPS,"$50,001 - $100,000",2019-07-23,175000.5,0.0303415731592265,483.0,sen,Republican,John Hoeven,MW,Industrials
1237,1434,2018-06-07,CVS,"$50,001 - $100,000",2019-07-23,75000.5,-0.1345739255161253,411.0,sen,Republican,John Hoeven,MW,Healthcare
1238,1435,2015-02-03,PAGP,"$50,001 - $100,000",2019-11-27,8000.5,-0.7593142618385893,1758.0,sen,Republican,Rafael E Cruz,SW,Energy
1239,1436,2018-08-23,NFLX,"$1,001 - $15,000",2018-10-24,8000.5,-0.1100923589267264,62.0,sen,Democrat,Christopher A Coons,NE,Communication Services
1240,1437,2018-10-24,AAPL,"$1,001 - $15,000",2018-11-05,8000.5,-0.0627644252631465,12.0,sen,Democrat,Christopher A Coons,NE,Technology
1241,1439,2015-05-04,TBF,"$1,001 - $15,000",2016-01-29,8000.5,-0.0753451604998111,270.0,sen,Democrat,John F Reed,NE,none
1242,1440,2015-04-23,MSFT,"$1,001 - $15,000",2019-02-28,8000.5,1.5849099765775476,1407.0,sen,Democrat,John F Reed,NE,Technology
1243,1441,2015-07-29,FEYE,"$1,001 - $15,000",2016-11-23,8000.5,-0.7191838425667889,483.0,sen,Democrat,John F Reed,NE,Technology
1244,1442,2016-07-25,AMG,"$1,001 - $15,000",2016-12-14,8000.5,0.072160760859894,142.0,sen,Democrat,John F Reed,NE,Financial Services
1245,1443,2016-11-23,WETF,"$1,001 - $15,000",2016-12-14,8000.5,0.1086376061228101,21.0,sen,Democrat,John F Reed,NE,Financial Services
1246,1444,2015-04-23,ESRX,"$1,001 - $15,000",2017-03-06,8000.5,-0.1938082225363307,683.0,sen,Democrat,John F Reed,NE,none
1247,1446,2015-06-04,LSCC,"$1,001 - $15,000",2017-10-23,8000.5,-0.1029185948905911,872.0,sen,Democrat,John F Reed,NE,Technology
1248,1448,2017-06-19,HACK,"$1,001 - $15,000",2018-01-11,8000.5,0.0975852070000137,206.0,sen,Democrat,John F Reed,NE,none
1249,1449,2016-11-23,ISRG,"$1,001 - $15,000",2019-02-04,8000.5,1.4288525194435882,803.0,sen,Democrat,John F Reed,NE,Healthcare
1250,1450,2017-10-23,XSD,"$1,001 - $15,000",2018-03-09,8000.5,0.1052785738540736,137.0,sen,Democrat,John F Reed,NE,none
1251,1451,2017-03-06,TMO,"$1,001 - $15,000",2019-02-28,8000.5,0.6458689764382286,724.0,sen,Democrat,John F Reed,NE,Healthcare
1252,1452,2016-11-23,VWO,"$1,001 - $15,000",2018-03-09,8000.5,0.3539278637237012,471.0,sen,Democrat,John F Reed,NE,none
1253,1453,2017-06-19,XBI,"$1,001 - $15,000",2018-03-09,8000.5,0.3005662376675617,263.0,sen,Democrat,John F Reed,NE,none
1254,1454,2016-12-14,INTC,"$1,001 - $15,000",2019-02-04,8000.5,0.346648488320503,782.0,sen,Democrat,John F Reed,NE,Technology
1255,1455,2017-06-19,IYT,"$1,001 - $15,000",2018-03-09,8000.5,0.1350766117240771,263.0,sen,Democrat,John F Reed,NE,none
1256,1456,2017-01-30,HON,"$1,001 - $15,000",2019-02-04,8000.5,0.295802656326343,735.0,sen,Democrat,John F Reed,NE,Industrials
1257,1457,2017-03-06,FDX,"$1,001 - $15,000",2019-02-28,8000.5,-0.0667697713431676,724.0,sen,Democrat,John F Reed,NE,Industrials
1258,1458,2016-12-14,DHR,"$1,001 - $15,000",2019-02-04,8000.5,0.3923262306263926,782.0,sen,Democrat,John F Reed,NE,Healthcare
1259,1459,2017-06-19,ADI,"$1,001 - $15,000",2019-02-28,8000.5,0.3308447857309728,619.0,sen,Democrat,John F Reed,NE,Technology
1260,1460,2015-02-20,AMGN,"$1,001 - $15,000",2019-02-04,8000.5,0.180895524237046,1445.0,sen,Democrat,John F Reed,NE,Healthcare
1261,1461,2016-12-14,DHR,"$1,001 - $15,000",2019-02-04,8000.5,0.3923262306263926,782.0,sen,Democrat,John F Reed,NE,Healthcare
1262,1462,2016-11-23,ISRG,"$1,001 - $15,000",2019-02-04,8000.5,1.4288525194435882,803.0,sen,Democrat,John F Reed,NE,Healthcare
1263,1463,2016-12-14,INTC,"$1,001 - $15,000",2019-02-04,8000.5,0.346648488320503,782.0,sen,Democrat,John F Reed,NE,Technology
1264,1464,2017-03-06,FDX,"$1,001 - $15,000",2019-02-28,8000.5,-0.0667697713431676,724.0,sen,Democrat,John F Reed,NE,Industrials
1265,1465,2016-12-14,DHR,"$1,001 - $15,000",2019-02-04,8000.5,0.3923262306263926,782.0,sen,Democrat,John F Reed,NE,Healthcare
1266,1466,2015-02-20,AMGN,"$1,001 - $15,000",2019-02-04,8000.5,0.180895524237046,1445.0,sen,Democrat,John F Reed,NE,Healthcare
1267,1467,2017-01-30,HON,"$1,001 - $15,000",2019-02-04,8000.5,0.295802656326343,735.0,sen,Democrat,John F Reed,NE,Industrials
1268,1468,2015-04-23,MSFT,"$1,001 - $15,000",2019-02-28,8000.5,1.5849099765775476,1407.0,sen,Democrat,John F Reed,NE,Technology
1269,1469,2018-11-28,HOLX,"$1,001 - $15,000",2019-02-28,8000.5,0.0593125882700497,92.0,sen,Democrat,John F Reed,NE,Healthcare
1270,1470,2017-03-06,TMO,"$1,001 - $15,000",2019-02-28,8000.5,0.6458689764382286,724.0,sen,Democrat,John F Reed,NE,Healthcare
1271,1471,2017-03-06,FDX,"$1,001 - $15,000",2019-02-28,8000.5,-0.0667697713431676,724.0,sen,Democrat,John F Reed,NE,Industrials
1272,1472,2017-06-19,ADI,"$1,001 - $15,000",2019-02-28,8000.5,0.3308447857309728,619.0,sen,Democrat,John F Reed,NE,Technology
1273,1474,2017-03-16,ETN,"$1,001 - $15,000",2017-06-15,8000.5,0.038036823088847,91.0,sen,Democrat,Patty Murray,W,Industrials
1274,1475,2017-03-16,WMB,"$1,001 - $15,000",2017-06-15,8000.5,-0.011526368612622,91.0,sen,Democrat,Patty Murray,W,Energy
1275,1476,2017-03-16,TEL,"$1,001 - $15,000",2017-06-15,8000.5,0.0358690803527304,91.0,sen,Democrat,Patty Murray,W,Technology
1276,1477,2017-03-16,SNY,"$1,001 - $15,000",2017-06-15,8000.5,0.071797190595697,91.0,sen,Democrat,Patty Murray,W,Healthcare
1277,1478,2017-03-16,SABR,"$1,001 - $15,000",2017-06-15,8000.5,0.0315934308258627,91.0,sen,Democrat,Patty Murray,W,none
1278,1480,2017-03-16,QCOM,"$1,001 - $15,000",2017-06-15,8000.5,-0.0243358732832717,91.0,sen,Democrat,Patty Murray,W,Technology
1279,1481,2017-03-16,PSA,"$1,001 - $15,000",2017-06-15,8000.5,-0.0356397970872967,91.0,sen,Democrat,Patty Murray,W,Real Estate
1280,1482,2017-03-16,PRU,"$1,001 - $15,000",2017-06-15,8000.5,-0.0299229876823079,91.0,sen,Democrat,Patty Murray,W,Financial Services
1281,1483,2017-03-16,SLB,"$1,001 - $15,000",2017-06-15,8000.5,-0.1546767038142661,91.0,sen,Democrat,Patty Murray,W,Energy
1282,1484,2017-03-16,PG,"$1,001 - $15,000",2017-06-15,8000.5,-0.0225284900807861,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1283,1485,2017-03-16,PFE,"$1,001 - $15,000",2017-06-15,8000.5,-0.0470520091484438,91.0,sen,Democrat,Patty Murray,W,Healthcare
1284,1486,2017-03-16,PAYX,"$1,001 - $15,000",2017-06-15,8000.5,-0.0303369230955704,91.0,sen,Democrat,Patty Murray,W,Industrials
1285,1487,2017-03-16,PPL,"$1,001 - $15,000",2017-06-15,8000.5,0.0734892984456407,91.0,sen,Democrat,Patty Murray,W,Utilities
1286,1488,2017-03-16,MS,"$1,001 - $15,000",2017-06-15,8000.5,-0.0353982978529998,91.0,sen,Democrat,Patty Murray,W,Financial Services
1287,1489,2017-03-16,TAP,"$1,001 - $15,000",2017-06-15,8000.5,-0.1078082419360688,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1288,1490,2017-03-16,MSFT,"$1,001 - $15,000",2017-06-15,8000.5,0.0813737961927149,91.0,sen,Democrat,Patty Murray,W,Technology
1289,1491,2017-03-16,MET,"$1,001 - $15,000",2017-06-15,8000.5,-0.0153646685279222,91.0,sen,Democrat,Patty Murray,W,Financial Services
1290,1492,2017-03-16,MRK,"$1,001 - $15,000",2017-06-15,8000.5,-0.0154253638962791,91.0,sen,Democrat,Patty Murray,W,Healthcare
1291,1493,2017-03-16,SO,"$1,001 - $15,000",2017-06-15,8000.5,0.0302849272634726,91.0,sen,Democrat,Patty Murray,W,Utilities
1292,1494,2017-03-16,SU,"$1,001 - $15,000",2017-06-15,8000.5,-0.0400260188922481,91.0,sen,Democrat,Patty Murray,W,Energy
1293,1495,2017-03-16,WRK,"$1,001 - $15,000",2017-06-15,8000.5,0.0936129604574087,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
1294,1496,2017-03-16,WFC,"$1,001 - $15,000",2017-06-15,8000.5,-0.0913688165345391,91.0,sen,Democrat,Patty Murray,W,Financial Services
1295,1497,2017-03-16,WBA,"$1,001 - $15,000",2017-06-15,8000.5,-0.0363020973132098,91.0,sen,Democrat,Patty Murray,W,Healthcare
1296,1498,2017-03-16,WMT,"$1,001 - $15,000",2017-06-15,8000.5,0.1202441926055962,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1297,1499,2017-03-16,VZ,"$1,001 - $15,000",2017-06-15,8000.5,-0.0679456727352674,91.0,sen,Democrat,Patty Murray,W,Communication Services
1298,1501,2017-03-16,STT,"$1,001 - $15,000",2017-06-15,8000.5,0.1016003272471694,91.0,sen,Democrat,Patty Murray,W,Financial Services
1299,1502,2017-03-16,UPS,"$1,001 - $15,000",2017-06-15,8000.5,0.0228200279668966,91.0,sen,Democrat,Patty Murray,W,Industrials
1300,1503,2017-03-16,USB,"$1,001 - $15,000",2017-06-15,8000.5,-0.0481555109933713,91.0,sen,Democrat,Patty Murray,W,Financial Services
1301,1504,2017-03-16,TUP,"$1,001 - $15,000",2017-06-15,8000.5,0.1915802902168417,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
1302,1505,2017-03-16,TWX,"$1,001 - $15,000",2017-06-15,8000.5,0.0067032669941742,91.0,sen,Democrat,Patty Murray,W,none
1303,1506,2017-03-16,TGT,"$1,001 - $15,000",2017-06-15,8000.5,0.0159369651850701,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1304,1510,2017-03-16,MTB,"$1,001 - $15,000",2017-06-15,8000.5,-0.0181166690182399,91.0,sen,Democrat,Patty Murray,W,Financial Services
1305,1511,2017-03-16,CMA,"$1,001 - $15,000",2017-06-15,8000.5,0.0304632418973367,91.0,sen,Democrat,Patty Murray,W,Financial Services
1306,1512,2017-03-16,CMCSA,"$1,001 - $15,000",2017-06-15,8000.5,0.0997876404214552,91.0,sen,Democrat,Patty Murray,W,Communication Services
1307,1513,2017-03-16,KO,"$1,001 - $15,000",2017-06-15,8000.5,0.0710059171597633,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1308,1514,2017-03-16,CSCO,"$1,001 - $15,000",2017-06-15,8000.5,-0.077417459946514,91.0,sen,Democrat,Patty Murray,W,Technology
1309,1515,2017-03-16,CVX,"$1,001 - $15,000",2017-06-15,8000.5,-0.0141850433027907,91.0,sen,Democrat,Patty Murray,W,Energy
1310,1516,2017-03-16,CVS,"$1,001 - $15,000",2017-06-15,8000.5,0.0066616238758246,91.0,sen,Democrat,Patty Murray,W,Healthcare
1311,1517,2017-03-16,BMY,"$1,001 - $15,000",2017-06-15,8000.5,-0.0528703982095218,91.0,sen,Democrat,Patty Murray,W,Healthcare
1312,1518,2017-03-16,COP,"$1,001 - $15,000",2017-06-15,8000.5,-0.0098167705375552,91.0,sen,Democrat,Patty Murray,W,Energy
1313,1519,2017-03-16,BA,"$1,001 - $15,000",2017-06-15,8000.5,0.0968628669978917,91.0,sen,Democrat,Patty Murray,W,Industrials
1314,1520,2017-03-16,BGS,"$1,001 - $15,000",2017-06-15,8000.5,0.0063451774192392,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1315,1521,2017-03-16,AAPL,"$1,001 - $15,000",2017-06-15,8000.5,0.0255881070598876,91.0,sen,Democrat,Patty Murray,W,Technology
1316,1522,2017-03-16,APA,"$1,001 - $15,000",2017-06-15,8000.5,-0.0642130476980528,91.0,sen,Democrat,Patty Murray,W,Energy
1317,1523,2017-03-16,AMGN,"$1,001 - $15,000",2017-06-15,8000.5,-0.0888346007760794,91.0,sen,Democrat,Patty Murray,W,Healthcare
1318,1524,2017-03-16,T,"$1,001 - $15,000",2017-06-15,8000.5,-0.0848256029833018,91.0,sen,Democrat,Patty Murray,W,Communication Services
1319,1525,2017-03-16,LYB,"$1,001 - $15,000",2017-06-15,8000.5,-0.1130049724062486,91.0,sen,Democrat,Patty Murray,W,Basic Materials
1320,1526,2017-03-16,BAC,"$1,001 - $15,000",2017-06-15,8000.5,-0.0666137368583335,91.0,sen,Democrat,Patty Murray,W,Financial Services
1321,1527,2017-03-16,CCI,"$1,001 - $15,000",2017-06-15,8000.5,0.1303280511852164,91.0,sen,Democrat,Patty Murray,W,Real Estate
1322,1528,2017-03-16,DIS,"$1,001 - $15,000",2017-06-15,8000.5,-0.0512934900590784,91.0,sen,Democrat,Patty Murray,W,Communication Services
1323,1530,2017-03-16,KMI,"$1,001 - $15,000",2017-06-15,8000.5,-0.1275510235676992,91.0,sen,Democrat,Patty Murray,W,Energy
1324,1531,2017-03-16,KMB,"$1,001 - $15,000",2017-06-15,8000.5,-0.0275774287426,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1325,1532,2017-03-16,KEY,"$1,001 - $15,000",2017-06-15,8000.5,0.0113698429685078,91.0,sen,Democrat,Patty Murray,W,Financial Services
1326,1533,2017-03-16,KAR,"$1,001 - $15,000",2017-06-15,8000.5,-0.0437170719902563,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
1327,1534,2017-03-16,JNJ,"$1,001 - $15,000",2017-06-15,8000.5,0.0356530152023666,91.0,sen,Democrat,Patty Murray,W,Healthcare
1328,1535,2017-03-16,JPM,"$1,001 - $15,000",2017-06-15,8000.5,-0.0553251825468357,91.0,sen,Democrat,Patty Murray,W,Financial Services
1329,1536,2017-03-16,HSY,"$1,001 - $15,000",2017-06-15,8000.5,0.0494198956096448,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1330,1537,2017-03-16,GSK,"$1,001 - $15,000",2017-06-15,8000.5,0.0276858028895475,91.0,sen,Democrat,Patty Murray,W,Healthcare
1331,1538,2017-03-16,GILD,"$1,001 - $15,000",2017-06-15,8000.5,-0.0544208244398867,91.0,sen,Democrat,Patty Murray,W,Healthcare
1332,1539,2017-03-16,GM,"$1,001 - $15,000",2017-06-15,8000.5,-0.0668825036264312,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
